"Blue writing finviz / Green writing Yahoo/  Green over ticker means i am on bullish watch, Yellow menas im not touching it, red means i am on sales watch",,,,,Fundementals,,,,PE Ratios ,,,,,,,PS Ratios,,,Results,,,,,,,,,Buffets 5 Rules Of Thumb (Balance Sheet),,,,,,,,,,,Buffets 7 Rules Of Thumb (Income Statement),,,,,,,,,,,,,,,,,,,5 More Rules Of Thumb,,,,,,,,,
,,,,,,,,,,Finviz,Stock price/EPS,Finviz,Formula,Finviz,Finviz,Stock Price/ Forward sales per share,Stock Market Cap/Rev,,,,,,,,,,,Cash v Debt                                                                                                                          ,,, Debt to Equity                                                                                                                                                                                                                                                                                                                         ,,,Preferred Stock                                                                                                                                                                                                ,Retained Earnings Growth                                                                                                      ,,, Tressury Stock. ,Gross Margins,,,Selling General & Administrative Margin,,,Research & Development Margin,,,Interest Expense Margin,,,Income Tax Margin,,,Profit Margin,,,EPS,Cash flow from Operating Activities,Cash flow From Investing Activities,Financing Cashflow,End cash position,Free Cashflow,5 important numbers to compare with previous earnings,,,,
,,,,,,,,,,Forecasted Earnings Per Share,Price to Earnings ratio based on trailing earnings,Price to earnings ratio based on forecasted earnings,Implied P/E based on future price estimates,Average forward P/E for the industry,Average forward P/E for the country,Price to sales ratio based on forecasted sales,Price to sales ratio based on current sales,,,,,,,,,,, (Cah & Casg Equivelents >Debt) Must have more cash than Debt.,,,(Total Liabilities/Shareholders Equity) Must be below 0.8,,,(Preferred stock = 0) The company must have 0 preffered stock on its balance sheet,  (Year 2 Retained Earn./ Year 1) This number must consistantly grow especialy in reccessions,,,The company should have tressury stock,Gross Profit / Revenue (Needs to be over 40%),,,SG & A Expense/total revenue should be under 30%,,,R&D Expense / Gross Profit (needs to be under 30%),,,Interest Expense /OPerating Income (Needs to be nicly under 15%),,,Income Tax/Pre Tax Income (needs to equal about 20%),,,Net Income/ Revenue,,,EPS (Consistantly Posative),,,,,,,,,,
Sector,Industry,DATE,STOCK,Country,Quarter,CEO,Market Cap,Upgrades Downgrades,Stock price,Forward EPS,Current PE RATIO,Stocks Forward PE Ratoi,Pe ratio future Price ,IND Forward PE ratio,Country forward PE Ratio,Forward PS Ratio,Current PS ratio,,EBITDA,EV / EBITDA Ratio ,Net debt/ EBITDA,EPS,Consensus,Rev,Consensus,Future Guidance,ROE,True Cash,Total Debt,Net Debt,Total Liabilities net min int.,Total Stockholders Equity,Debt to Equity Ratio,Preffered Stock,Retained Earnings Q2,Retained Earnings Q1,Growth / Loss, Tressury Share Number,Gross Profit  ,Total Revenue,Gross Margin,SG&A Expense,Total Revenue,Margin,R& D Expences,Gross Profit,Margin,Interest Expense,Operating Income,Margin,Income Tax,Pre Tax Income,Margin,Net Income ,Revenue,Margin,EPS,Operational Cashflow,Investing Cashflow,Financing Cashflow,End cash position,Free Cashflow,Net Cash provided by (used in) operating activiies,Purchase of property & equiptment (capital Expenditure),Net Debt, Tressury Share Number,Non Cash (stock based compensation)
,CONS EL,31/725,AAPL,USA,3,Tim Cook,3380 B,237 250,$227.76,7.95,#DIV/0!,28.67,$227.93,$28.10,$22.40,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,30/10/25,AAPL,USA,4,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COM HARD,28/8/25,DELL,USA,2,Michael Dell,82.16 B,80-167,$125.00,7.53,17.79000,10.98,$82.68,$18.16,$22.40,,0.99,,"10,016,000.00",10.22,#VALUE!,2.32,2.29,29.78,29.02,150-160,,,,LOW,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,2.32,,,,,,0,,0,$0.00,
,,,DELL,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COM EQ,13/8/25,CSCO,USA,4,Chuck Robbins,266.59 B,69-85,$70.00,2.91,#DIV/0!,15.49,$45.08,$17.58,$22.40,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,IT,23/7/25,IBM,,2,"Arvind Krishna,",225.51 B,195-325,$270.00,10.36,#DIV/0!,20.27,$210.00,$17.15,$22.40,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,21/10/25,IBM,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLC,Net Cont.,23RD July,GOOG,,2,Sundar Pichai,2.14T,"JPM (24/7) UP 232, Cap Mark up 230. ",$194.00,10.64,83.98268,18.65,$198.44,$35.60,$22.40,,,,"39,192.00",13.80,"1,520.44",2.31,2.18,96.43,94.04,"Alphabet is accelerating capital spending significantly in 2025 to fuel AI and cloud growth, expecting continued strong revenue growth and margin expansion despite regulatory challenges.",34.83%,"95,148,000","35,559,000","59,589,000","139,137,000","362,916,000",0.4,0,"275,760,000","262,628,000",1.05,na,"57,389,000","96,428,000",59.51%,"12,310,000",96428000,12.77%,"26,118,000","57,389,000",45.51%,"261,000","31,271,000",0.83%,"7,197,000","33,933,000",21.21%,"28,196,000","96,428,000",29.24%,2.31,"27,747,000","-24,544,000","-5,832,000","21,036,000","5,301,000","27,747,000",,"59,589,000",$0.00,
,,22 Oct,GOOG,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,META,,2,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,"47,071","28,832","18,239","99,674","195,070",0.5,0,"106,345","102,506",1.04,$0.00,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,"18,239",$0.00,
,,,SPOT,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,ENTER,17/7/25,NFLX,,2,"Ted Sarandos, Greg Peters",,,"$1,197.41",32.28,#DIV/0!,37.06,"$1,196.30",$31.52,$22.40,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,16/10/25,NFLX,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DIS,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Telecom,,T  ,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
XLY,AUTO,,TSLA,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,GM,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Home Imp,,HD,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,NET RETAIL,,AMZN,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,DASH,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Rest.,,MCD,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
XLV,Biotech,,VRTX,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,AMGN,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,GILD,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Drug Man,16/7/25,JnJ,,2,Joaquin Duato. ,367.53b,,$164.00,10.04,71.61572,15.84,$159.03,$13.49,$22.40,,,,"35,646,000.00",10.98,-0.90,2.29,2.42,23.74,22.85,"Certainly! Johnson & Johnson expects both sales and profits to grow a bit more than they initially forecasted. They now anticipate sales growth around 3.2% to 3.7%, with earnings per share slightly higher than earlier estimates. Revenue is projected to be about $93 billion to $93.6 billion. This growth is driven by new product launches in medicine and medical devices. Despite some competition from similar drugs, the company remains confident. They will continue investing in innovation areas such as cancer, brain diseases, and surgical technology. Additionally, Johnson & Johnson plans to keep increasing dividends for shareholders. In summary, they see better growth and profits this year thanks to new products and innovation and remain positive despite some challenges.",30.21%,"18,577,000","50,761,000","-32,184,000","114,916,000","78,473,000",1.5,0,,,#DIV/0!,"$75,713,000.00","16,115,000","23,743,000",67.87%,"5,789,000",23743000,24.38%,"9,305,000","16,115,000",57.74%,"308,000","6,710,000",4.59%,"9,547,000,000","6,491,000",147081%,"5,537,000","23,743,000",23.32%,2.29,"3,878,000","-18,264,000","-5,664,000","18,577,000","2,480,000","3,878,000","-1,398,000","-32,184,000","$75,713,000.00",
,,15/10/25,JnJ,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PFE,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,MRNA,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,LLY,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,31/7/25,ABBV,,2,Richard A. Gonzalez.,348.32B,MS (1/8/25) 250-255,$189.00,9.05,363.46154,14.76,$133.58,$13.49,$22.40,,,,"14,821,000.00",71.74,0.00,0.52,1.84,15.42,15.03,"This raises AbbVie's 2025 outlook significantly, reflecting solid performance and confidence in key product franchises and pipeline expansion.",112.90%,,,0,,,#DIV/0!,,,,#DIV/0!,,,"15,423,000",0.00%,"3,253,000",15423000,21.09%,"2,131,000",0,#DIV/0!,,"1,554,000",0.00%,,,#DIV/0!,,"15,423,000",0.00%,0.52,,,,,,0,,0,$0.00,
,,30/10/25,ABBV,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MRK,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Med Ins,,ISRG,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Health Plan,,UNH,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Health Info Serv,,TDOC,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
XLI,Aerospace,17/7/25,GE,,2,"H. Lawrence ""Larry"" Culp, Jr.","272,93",July BARC up 181 WFC &JPM RAISED 136-200,$261.00,7.34,258.41584,38.44,$282.15,$30.34,$22.40,,,,"2,858,000.00",27.90,-2.46,1.01,0.99,11.14,11.09,"This forward guidance reflects GE's confidence in its operational momentum, improved supply chain conditions, and demand across industrial sectors.",40.20%,"11,859,000","18,887,000","-7,028,000","36,466,000","19,345,000",1.9,2 B,"83,726,000","82,081,000",1.02,$0.00,"6,846,000","11,022,000",62.11%,"1,718,000",11022000,15.59%,"2,077,000","6,846,000",30.34%,"158,000","2,099,000",7.53%,"321,000","2,414,000",13.30%,"2,028,000","11,022,000",18.40%,1.01,"2,246,000","-535,000","-3,206,000","12,052,000","1,919,000","2,246,000",,"-7,028,000",$0.00,
,,16/10/25,GE,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,BA,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Airline,10/7/25,DAL,,2,Ed Bastian,32.11b,MS (10/7) Raised 88-90,$55.00,6.99,16.81957,8.49,$59.35,$9.56,$22.40,,,,"2,746,000.00",9.09,-6.54,3.27,2,15.51,15.46,"Overall, Delta’s guidance reflects optimism about travel demand and operational efficiency for the remainder of 2025 while managing ongoing cost challenges.",30.07%,"3,331,000","21,280,000","-17,949,000","32,401,000","17,440,000",1.9,0,"10,833,000","8,925,000",1.21,5.176b,"5,038,000","16,648,000",30.26%,"1,143,000",16648000,6.87%,0,"5,038,000",0.00%,"172,000","2,102,000",8.18%,"470,000,000","2,574,000,000",18.26%,"2,130,000","16,648,000",12.79%,3.27,"1,857,000","-1,199,000","-1,070,000","3,529,000","648,000","1,857,000","-1,209,000","-17,949,000",$0.00,NA
,,9/10/25,DAL,,3,,,,,,#DIV/0!,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00,
,,,RTX,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Cong,,HON,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Farm,,DE ,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,CAT,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Spec Ind,,ROK,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
XLE,Integrated,,XOM,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,CVX,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Eq Serv,,SLB,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,BKR,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
XLU,Reg Elec,,NEE,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,DUK,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,AEP,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Ind Power,,VST,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Renew,,CEG,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
XLF (14.64 for pe ratio),Bank Diversified ,,BRK,USA,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,15/7/25,JPM,USA,2,Jmaie Dimon,815.11b,hsbc (7/7/25) price up to 237-259 / keefe up price 327-330,$289.00,20.59,55.15267,14.1,$290.32,$11.32,$22.40,,,,,,#DIV/0!,5.24,4.48,44.91,43.81,"Overall, JPMorgan's outlook emphasizes resilience through diversification, disciplined risk management, and shareholder-friendly capital allocation heading into Q3 and full-year 2025",16.13%,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,5.24,,,,,,0,,0,$0.00,
,,14/10/25,JPM,USA,3,Jmaie Dimon,854.68B,320-354,$310.00,20.13,15.39000,14.67,$295.31,$11.77,$23.83,4.90,4.90,,,,#DIV/0!,5.07,4.85,46.43,45.47,"In summary, JPMorgan's forward outlook highlights robust dealmaking and net interest income growth with some credit cost concerns but overall stable consumer and business banking performance for 2025 and 2026",16.35%,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,5.07,,,,,,0,,0,$0.00,
,,Jan,JPM,USA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cap Mark,16/7/25,GS,,2,David Solomon.,217.17b,"600 ave by JMP, HSBC. WFC UP TO 650-785",$627.00,52.91,57.47021,17,$899.47,$17.82,$22.40,,,,,,#DIV/0!,10.91,9.65,14.58,13.51,,12.78%,"152,967,000","372,977,000","-220,010,000","1,660,913,000","124,096,000",13.4,"15,153,000","159,535,000","157,019,000",1.02,"629,086,85",,"14,583,000",0.00%,"4,852,000",145830300,3.33%,,0,#DIV/0!,,,#DIV/0!,"1,235,000,000","4,958,000,000",24.91%,"3,723,000","14,583,000",25.53%,10.91,"5,672,000","-11,334,000","-13,262,000","152,967,000","5,196,000","5,672,000","-476,000","-220,010,000",$0.00,
,,15/10/25,GS,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16/7/25,MS ,,2,Ted Pick,230.88B,NA,$144.31,9.64,18.15220,18.25,$175.93,$17.82,$22.40,,,,,,#DIV/0!,7.95,7.42,61.76,60.48,"This guidance reflects Morgan Stanley's balanced approach to growth, risk management, and investments in technology to sustain competitive advantage in 2025 and beyond.",14.13%,"223,951,000","310,421,000","-86,470,000","1,109,643,000","104,511,000",10.6,yes,,,#DIV/0!,"432,240,27",,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,7.95,,,,,,0,,"-86,470,000",$0.00,
,,15/10/25,MS,,3,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cred Serv,,V,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
XLP,Non Alc,,KO,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,Dis Stores,,WMT,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,COST,USA,4,Ron M. Vachris.,406.89B,1035-1225,$942.26,20.21,50.37000,41.67,$842.15,$32.81,$22.40,1.66,1.60,,"12,578,000.00",31.20,0.00,5.87,5.81,86.16,58.84,1035-1225,30.69%,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,5.87,,,,,,0,,0,$0.00,
,,,,,1,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Household,,PG,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
,,,HIMS,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tabaco,,PM,,,,,,,,#DIV/0!,,$0.00,,,,,,,,#DIV/0!,,,,,,,,,0,,,#DIV/0!,,,,#DIV/0!,,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,,,#DIV/0!,,,#DIV/0!,,0,#DIV/0!,0,,,,,,0,,0,$0.00,
